DBS0235537	12082150
DBS0235537	12421575
DBS0235548	12082150
DBS0235548	12421575
DBS0236486	6098825
DBS0236486	6069704
DBS0235627	14732403
DBS0235629	14732403
DBS0235630	14732403
DBS0235984	1730409
DBS0236451	8620848
DBS0236446	1730409
DBS0236376	14658498
DBS0236691	944154
DBS0236692	944154
DBS0236616	944154
DBS0235520	5530748
DBS0235520	4855676
DBS0235520	6069704
DBS0236546	2721503
DBS0236546	9275184
DBS0236294	6861203
DBS0236294	1544378
DBS0235529	5530748
DBS0235529	4855676
DBS0235529	6069704
DBS0237059	4859399
DBS0237073	4474353
DBS0237073	11782526
DBS0236568	8485319
DBS0236321	763237
DBS0236321	6527688
DBS0237064	1033886
DBS0237064	1033268
DBS0236644	8207092
DBS0236354	14658498
DBS0236355	12796307
DBS0236484	1330484
DBS0236484	9735367
DBS0236280	3600415
DBS0236287	3600415
DBS0236300	6284569
DBS0236264	203854
DBS0236271	203854
DBS0236271	3600415
DBS0236283	6861203
DBS0236283	3600415
DBS0236292	6861203
DBS0236293	6861203
DBS0236295	6861203
DBS0236289	7813009
DBS0236268	7813009
DBS0236296	9601648
DBS0236256	9601648
DBS0236288	9582277
DBS0236257	9582277
DBS0236261	12183371
DBS0236262	12183371
DBS0236260	10970875
DBS0236259	11163223
DBS0236390	6274884
DBS0236390	9582277
DBS0236390	1312226
DBS0236390	6298035
DBS0305825	20071332
DBS0236531	7790362
DBS0236531	8099335
DBS0236531	9647646
DBS0236527	7534302
DBS0236007	8793298
DBS0235696	8288619
DBS0235626	9778249
DBS0235626	12176327
DBS0237087	11410593
DBS0235610	8120068
DBS0236205	2332407
DBS0236454	1730409
DBS0236454	1836954
DBS0235519	5530748
DBS0235519	4855676
DBS0235519	6069704
DBS0236389	12413895
DBS0236649	944154
DBS0236656	944154
DBS0236679	944154
DBS0236684	944154
DBS0236441	699991
DBS0236441	8207092
DBS0236442	699991
DBS0236442	8207092
DBS0236690	944154
DBS0235533	5530748
DBS0235533	4855676
DBS0235533	6069704
DBS0235747	4476805
DBS0235788	4993098
DBS0236809	1236929
DBS0236809	559083
DBS0236680	8207092
DBS0236625	944154
DBS0236681	8207092
DBS0236739	7851634
DBS0236739	9391092
DBS0236312	6527688
DBS0236312	281337
DBS0236207	17249058
DBS0235635	14729573
DBS0235554	3025622
DBS0236323	6247610
DBS0236370	10725352
DBS0236370	12796307
DBS0236349	14658498
DBS0236330	12796307
DBS0236330	12626495
DBS0236331	12796307
DBS0235530	5530748
DBS0235530	4855676
DBS0235530	6069704
DBS0236957	2515990
DBS0236350	14658498
DBS0236444	11162086
DBS0236444	15470262
DBS0236141	9421912
DBS0236445	1730409
DBS0236429	12854977
DBS0236430	12854977
DBS0235697	8288619
DBS0235910	12854977
DBS0235568	7958880
DBS0236783	1332055
DBS0236783	1836954
DBS0237084	745003
DBS0236151	1240588
DBS0237063	4474353
DBS0237020	4501129
DBS0236149	1240588
DBS0237058	4474353
DBS0236199	944154
DBS0236199	745003
DBS0235856	13346033
DBS0235736	3001102
DBS0236438	8288619
DBS0235663	2017144
DBS0236231	1326764
DBS0235820	6541507
DBS0235786	4993098
DBS0236813	6541507
DBS0236449	1730409
DBS0235953	10898960
DBS0235953	12796307
DBS0236631	944154
DBS0237071	8207092
DBS0236647	294471
DBS0236647	6283012
DBS0236647	6273867
DBS0236324	6247610
DBS0236324	209055
DBS0237062	4859399
DBS0237062	11004503
DBS0235802	2841188
DBS0235818	1055396
DBS0235823	1055396
DBS0235822	1055396
DBS0236961	11032815
DBS0236145	15606490
DBS0236146	15606490
DBS0236147	15606490
DBS0236807	1236929
DBS0236807	559083
DBS0236309	15367206
DBS0235528	5530748
DBS0235528	4855676
DBS0235528	6069704
DBS0235692	10681463
DBS0235683	10556070
DBS0235689	11784104
DBS0235527	5530748
DBS0235527	15367206
DBS0236367	12796307
DBS0236367	14658498
DBS0236360	12796307
DBS0236366	12796307
DBS0236979	7851634
DBS0237023	7851634
DBS0235461	7926779
DBS0235461	11071787
DBS0235462	8626027
DBS0235463	7744252
DBS0235463	8626027
DBS0236997	9254905
DBS0237001	7813801
DBS0236738	7851634
DBS0236738	9391092
DBS0236924	9732292
DBS0236924	11683394
DBS0236740	9391092
DBS0236740	7851634
DBS0235668	9307972
DBS0235670	9397534
DBS0236941	11118648
DBS0236447	15509655
DBS0236447	1730409
DBS0236655	294471
DBS0236627	944154
DBS0236918	6616620
DBS0236918	4000124
DBS0236918	3796605
DBS0236918	2038325
DBS0236918	1334012
DBS0235459	8789124
DBS0235459	1732064
DBS0236077	8789124
DBS0236077	1732064
DBS0236168	7756537
DBS0236168	1698791
DBS0236168	9480045
DBS0236175	9480045
DBS0235923	9480045
DBS0235923	1591239
DBS0236951	9729488
DBS0236951	14739147
DBS0235553	3025622
DBS0236167	1698791
DBS0236167	7756537
DBS0236353	10725352
DBS0236374	12626495
DBS0236375	12626495
DBS0236336	14736886
DBS0236373	12626495
DBS0236337	14736886
DBS0236338	14736886
DBS0236344	14736886
DBS0236227	6786938
DBS0235851	6541507
DBS0236468	10547353
DBS0236469	10547353
DBS0236470	10402673
DBS0236472	10402673
DBS0236420	2017144
DBS0236920	11566853
DBS0236920	10974109
DBS0236920	15476260
DBS0235549	3025622
DBS0235466	8670894
DBS0235466	10373524
DBS0236143	10896781
DBS0236725	9885293
DBS0237225	14871937
DBS0237042	11956322
DBS0235545	6098825
DBS0235545	6069704
DBS0235699	8288619
DBS0235950	9727034
DBS0237030	9405107
DBS0237029	9405107
DBS0237029	19477920
DBS0237029	23658506
DBS0236750	9405107
DBS0236326	6247610
DBS0236326	209055
DBS0236840	9727034
DBS0236607	9727034
DBS0236606	9727034
DBS0236986	10681463
DBS0235900	16410410
DBS0235900	16396914
DBS0235552	3025622
DBS0235552	16410410
DBS0235566	8631493
DBS0235566	8436297
DBS0236313	6527688
DBS0236313	281337
DBS0236160	8156999
DBS0236899	9341180
DBS0236899	8188619
DBS0236897	7949426
DBS0236897	1849108
DBS0236897	21103944
DBS0236439	9341180
DBS0236439	8288619
DBS0235460	8089184
DBS0236987	10373524
DBS0236987	8670894
DBS0235465	9169048
DBS0235682	10681463
DBS0235682	11428129
DBS0235666	9254905
DBS0235644	12532328
DBS0235645	8567716
DBS0235646	14740492
DBS0235648	14740492
DBS0235649	15987738
DBS0236392	6298035
DBS0236392	1312226
DBS0236392	6274884
DBS0236393	6298035
DBS0236393	6274884
DBS0236394	6298035
DBS0236394	6274884
DBS0236258	9582277
DBS0237056	9582274
DBS0237056	9582277
DBS0236698	8670894
DBS0236698	9582277
DBS0235521	5530748
DBS0235521	4855676
DBS0235521	6069704
DBS0236302	203854
DBS0236302	183142
DBS0236274	203854
DBS0236285	7024457
DBS0236285	183142
DBS0236285	3600415
DBS0236286	3600415
DBS0236286	7024457
DBS0236659	944154
DBS0236640	4859399
DBS0236662	8207092
DBS0236194	558832
DBS0236194	9582274
DBS0236675	8207092
DBS0237069	8207092
DBS0236310	222338
DBS0236634	944154
DBS0236678	8207092
DBS0235789	4993098
DBS0235769	7909262
DBS0235769	11140681
DBS0235770	7909262
DBS0235770	14635843
DBS0235757	7909262
DBS0235757	11140681
DBS0235757	14635843
DBS0235758	7909262
DBS0235758	14635843
DBS0235765	7909262
DBS0235765	11140681
DBS0235764	11140681
DBS0236377	12626495
DBS0236378	12626495
DBS0237232	7954798
DBS0237232	11257436
DBS0236826	7954798
DBS0236826	11257436
DBS0236827	7954798
DBS0236827	11257436
DBS0235454	4736881
DBS0235454	13363354
DBS0236497	4226096
DBS0236497	4398376
DBS0236537	15652354
DBS0236537	10903439
DBS0235555	10402673
DBS0235557	10402673
DBS0235678	12582123
DBS0235418	2551673
DBS0235418	2010032
DBS0235661	15196949
DBS0236779	11689442
DBS0236086	8387036
DBS0236111	8387036
DBS0236383	7844154
DBS0236383	8557190
DBS0236383	15333995
DBS0236737	7851634
DBS0236737	9391092
DBS0236709	15509655
DBS0236688	944154
DBS0236629	944154
DBS0236628	944154
DBS0236418	10564654
DBS0236479	10402673
DBS0236458	10402673
DBS0236716	15483055
DBS0236708	15483055
DBS0236715	15483055
DBS0235658	2841188
DBS0235749	2841188
DBS0235749	3474495
DBS0235749	4057252
DBS0235749	3837179
DBS0236939	8643519
DBS0236939	8787732
DBS0236875	8951083
DBS0235611	9525920
DBS0235624	10444594
DBS0235585	12117815
DBS0235581	1869562
DBS0235581	1447151
DBS0235580	1869562
DBS0235580	1447151
DBS0235579	1447151
DBS0235579	1869562
DBS0235582	1447151
DBS0235582	1869562
DBS0235583	1447151
DBS0235583	1869562
DBS0235808	2841188
DBS0235796	3243030
DBS0235539	5542656
DBS0235746	2841188
DBS0235798	16592095
DBS0235753	6325889
DBS0235753	2841188
DBS0235542	5542656
DBS0235794	292755
DBS0237088	11410593
DBS0235594	15843041
DBS0235594	15769592
DBS0235595	15843041
DBS0235595	15769592
DBS0235572	8631493
DBS0235720	2841188
DBS0235526	5530748
DBS0235526	4855676
DBS0235526	6069704
DBS0235525	5530748
DBS0235525	4855676
DBS0235525	6069704
DBS0236853	11500376
DBS0236853	15189986
DBS0236448	1730409
DBS0236854	16023096
DBS0236854	16490188
DBS0236854	11500376
DBS0236860	10837033
DBS0236635	944154
DBS0236452	8620848
DBS0236453	8620848
DBS0236385	7844154
DBS0236385	8557190
DBS0236385	15333995
DBS0236419	17416892
DBS0236416	11423539
DBS0236416	12244067
DBS0236345	5542656
DBS0236345	6069704
DBS0236346	15358773
DBS0236346	14736886
DBS0236347	14736886
DBS0236371	12626495
DBS0236371	14651611
DBS0236372	12626495
DBS0236372	14651611
DBS0236905	10570466
DBS0236905	14709810
DBS0236544	12796309
DBS0236544	15066197
DBS0235518	5530748
DBS0235518	12796309
DBS0235518	4855676
DBS0235518	6069704
DBS0236340	14736886
DBS0236823	7489901
DBS0235556	9382807
DBS0235556	10433831
DBS0235911	2580746
DBS0235911	7328669
DBS0236123	11130075
DBS0236218	6706012
DBS0236226	33841173
DBS0236126	10329620
DBS0236127	10329620
DBS0235657	10393118
DBS0235657	11032815
DBS0236304	15358773
DBS0236304	7876338
DBS0236304	14736886
DBS0236305	15358773
DBS0236305	7876338
DBS0236305	14736886
DBS0236307	12654899
DBS0236307	10681463
DBS0236306	15358773
DBS0235804	2841188
DBS0235752	3837179
DBS0235752	2841188
DBS0235821	1055396
DBS0236461	10402673
DBS0236959	11032815
DBS0236960	11032815
DBS0236124	10329620
DBS0236125	10329620
DBS0236332	14658498
DBS0236334	14658498
DBS0236335	14658498
DBS0236339	14658498
DBS0236341	14658498
DBS0236342	14658498
DBS0236343	14658498
DBS0236352	14658498
DBS0236220	6206057
DBS0236220	23320427
DBS0236220	2347875
DBS0236217	6706012
DBS0236221	6206057
DBS0236221	2347875
DBS0236223	2471657
DBS0236223	19614564
DBS0236223	11428129
DBS0236224	2580746
DBS0236224	3902823
DBS0236228	1592257
DBS0236228	2017144
DBS0236230	17249058
DBS0236233	1592257
DBS0236232	1592257
DBS0236234	1592257
DBS0236235	1592257
DBS0236249	6191197
DBS0236238	6886675
DBS0236239	640375
DBS0236241	17249058
DBS0236252	6886675
DBS0236985	10681463
DBS0236985	11428129
DBS0235584	12912898
DBS0235612	10567429
DBS0235541	5542656
DBS0235541	6069704
DBS0235493	11884033
DBS0235493	12952080
DBS0235495	11884033
DBS0235495	12952080
DBS0235492	11884033
DBS0235492	12952080
DBS0235496	11973270
DBS0235496	8174786
DBS0235496	12952080
DBS0235494	11973270
DBS0235494	12952080
DBS0235544	11973270
DBS0235544	12952080
DBS0237015	7851634
DBS0237016	7851634
DBS0235756	7909262
DBS0235756	14635843
DBS0235767	7909262
DBS0235767	11140681
DBS0235766	7909262
DBS0235766	11140681
DBS0235768	7909262
DBS0235768	14635843
DBS0236361	12796307
DBS0236363	12796307
DBS0236364	12796307
DBS0236212	17249058
DBS0236240	17249058
DBS0235567	8631493
DBS0235467	8089184
DBS0236999	8089184
DBS0236988	9808785
DBS0236988	10556070
DBS0237000	8089184
DBS0237014	9305756
DBS0236998	8089184
DBS0235410	12582123
DBS0235410	9435289
DBS0236996	7813801
DBS0237004	7813801
DBS0235411	12582123
DBS0235411	9435289
DBS0237002	7813801
DBS0237003	7813801
DBS0237005	7813801
DBS0237007	11784104
DBS0236981	11784104
DBS0236981	8482418
DBS0237012	7744252
DBS0237012	9254905
DBS0237013	12135922
DBS0236083	11229601
DBS0236083	15511087
DBS0236063	11229601
DBS0236063	15511087
DBS0235406	15511087
DBS0235406	11229601
DBS0236060	15511087
DBS0236060	11229601
DBS0236061	15511087
DBS0236061	11229601
DBS0236062	15511087
DBS0236062	11229601
DBS0236322	763237
DBS0236322	3224812
DBS0236322	6527688
DBS0236314	6527688
DBS0236314	3169146
DBS0235792	2841188
DBS0235806	4057252
DBS0235806	2841188
DBS0235754	6325889
DBS0235754	2841188
DBS0235805	2841188
DBS0235748	2983186
DBS0235748	3474495
DBS0235748	4057252
DBS0236006	15236669
DBS0236006	10793140
DBS0236018	15817229
DBS0237028	12060658
DBS0236539	11719559
DBS0235523	5530748
DBS0237046	15728726
DBS0235647	15987738
DBS0235650	15987738
DBS0235413	8682867
DBS0236487	6098825
DBS0236450	1730409
DBS0236541	16107728
DBS0236542	16107728
DBS0236938	16107728
DBS0236904	14709810
DBS0236311	12952082
DBS0235547	11973270
DBS0235547	8174786
DBS0236365	14658498
DBS0236365	12796307
DBS0236359	12796307
DBS0236368	14658498
DBS0236368	12796307
DBS0235990	8125261
DBS0235990	16386729
DBS0235990	8125261
DBS0236900	10473630
DBS0236900	16079174
DBS0237009	9254905
DBS0237006	7813801
DBS0235469	8089184
DBS0235470	8631494
DBS0235470	7744252
DBS0235974	13978227
DBS0235974	558832
DBS0235974	9582277
DBS0235654	4519628
DBS0235654	557007
DBS0235655	4519628
DBS0235655	557007
DBS0235912	2010032
DBS0236411	6886675
DBS0236411	7187362
DBS0237065	640375
DBS0237065	1033886
DBS0237021	4501129
DBS0236116	2515990
DBS0236116	8626027
DBS0236956	2010032
DBS0236956	1986000
DBS0236956	2846388
DBS0236956	3151181
DBS0236956	8188693
DBS0236956	3771567
DBS0236532	4157007
DBS0236535	6361022
DBS0236535	4157007
DBS0236958	8986798
DBS0236958	10930471
DBS0236975	7744252
DBS0236975	9473320
DBS0236982	1821646
DBS0236983	1821646
DBS0236481	10402673
DBS0236459	10402673
DBS0236462	10402673
DBS0236480	10402673
DBS0236460	10402673
DBS0236463	10402673
DBS0236465	10402673
DBS0236465	9169048
DBS0236474	10402673
DBS0236476	10402673
DBS0236467	10402673
DBS0236467	9169048
DBS0236477	10402673
DBS0236475	10402673
DBS0236466	10547353
DBS0236473	10402673
DBS0236471	10402673
DBS0236482	10402673
DBS0236483	10402673
DBS0236325	6247610
DBS0236325	209055
DBS0236122	10329620
DBS0237035	12388544
DBS0236880	12686622
DBS0236784	10205164
DBS0236784	11389841
DBS0236015	15817229
DBS0236016	15817229
DBS0236017	15817229
DBS0236417	15705570
DBS0236417	17699611
DBS0237220	15507488
DBS0237220	12372338
DBS0237220	15652354
DBS0237315	15507488
DBS0237315	12372338
DBS0237315	10903439
DBS0237315	15652354
DBS0236236	1592257
DBS0236237	1592257
DBS0236766	11389841
DBS0236766	11352940
DBS0236766	7565716
DBS0236766	10873800
DBS0236766	12062104
DBS0235951	15632431
DBS0235524	5530748
DBS0235952	15632431
DBS0235516	5530748
DBS0235491	10651904
DBS0235491	15259052
DBS0235490	10651904
DBS0235490	15259052
DBS0235468	8089184
DBS0237010	8626027
DBS0237011	8626027
DBS0237011	16453689
DBS0236211	6786938
DBS0236215	7328669
DBS0236348	12796307
DBS0236064	16445684
DBS0236696	16445684
DBS0236697	16445684
DBS0236843	16573737
DBS0236844	16573737
DBS0236573	16571632
DBS0236067	11690648
DBS0236994	16386729
DBS0236995	16386729
DBS0236990	16386729
DBS0236177	9230077
DBS0236179	9230077
DBS0236185	10547360
DBS0236186	10547360
DBS0236910	11854403
DBS0236910	16524908
DBS0235922	16282589
DBS0236005	10793140
DBS0236913	10747962
DBS0236913	8951083
DBS0236912	10747962
DBS0236912	8951083
DBS0236540	11719559
DBS0236540	8951083
DBS0235423	12912898
DBS0235421	12912898
DBS0235422	12912898
DBS0235419	12912898
DBS0235417	12912898
DBS0235416	12912898
DBS0235509	16176950
DBS0235510	16176950
DBS0236921	12499361
DBS0236922	12499361
DBS0235917	16282589
DBS0235917	11854403
DBS0235918	16282589
DBS0235918	11854403
DBS0236906	11854403
DBS0236906	16282589
DBS0236907	11854403
DBS0236907	16282589
DBS0236909	11854403
DBS0236909	16282589
DBS0236908	11854403
DBS0236908	16282589
DBS0236153	16524908
DBS0236153	16282589
DBS0236154	16524908
DBS0236154	16282589
DBS0236163	16456031
DBS0236163	16282589
DBS0236955	1832674
DBS0236955	7657724
DBS0236765	15809030
DBS0236794	8156999
DBS0236794	7487887
DBS0236793	7487887
DBS0236793	8156999
DBS0236795	7487887
DBS0236795	8156999
DBS0236762	14517243
DBS0236762	16135826
DBS0236764	14517243
DBS0236734	16644729
DBS0236000	11777934
DBS0236000	11237875
DBS0236000	11500361
DBS0235992	12198158
DBS0235992	12429832
DBS0235992	12011437
DBS0235991	12198158
DBS0235991	12429832
DBS0235991	12011437
DBS0235997	12198158
DBS0235997	15827084
DBS0235997	12011437
DBS0235993	12198158
DBS0235993	15827084
DBS0235993	19684855
DBS0235993	12011437
DBS0235995	12198158
DBS0235995	15827084
DBS0235995	12011437
DBS0235996	12198158
DBS0235996	15827084
DBS0235996	12011437
DBS0235428	16449327
DBS0237096	16449327
DBS0237174	16443752
DBS0237115	16449327
DBS0237113	16449327
DBS0237114	16449327
DBS0237201	16443752
DBS0237172	16443752
DBS0235535	5530748
DBS0235535	6313344
DBS0236877	16495312
DBS0236485	6098825
DBS0236485	6069704
DBS0235784	4993098
DBS0235561	10504325
DBS0235561	16138906
DBS0235531	55307748
DBS0235915	16003496
DBS0237083	745003
DBS0236255	203854
DBS0236255	6286696
DBS0235534	5530748
DBS0235534	6313344
DBS0235446	16396357
DBS0235464	7844154
DBS0235755	11140681
DBS0235755	11140681
DBS0236277	7024457
DBS0236277	183142
DBS0236277	3600415
DBS0235522	5530748
DBS0235522	4855676
DBS0235522	6069704
DBS0236632	4474353
DBS0236308	7876338
DBS0236308	1544378
DBS0235550	3025622
DBS0236320	7433526
DBS0236315	6527688
DBS0236315	3169146
DBS0236315	3224812
DBS0236316	1380652
DBS0236317	1380652
DBS0236318	1380652
DBS0236319	1380652
DBS0236433	9560397
DBS0236433	292755
DBS0236796	15821129
DBS0236798	15821129
DBS0235538	15821129
DBS0235698	8288619
DBS0235412	15788570
DBS0235414	15788570
DBS0235965	15728726
DBS0236074	15728726
DBS0237008	9305756
DBS0236991	15897458
DBS0236992	15897458
DBS0236993	15897458
DBS0236189	11726513
DBS0236189	15347742
DBS0235632	11726513
DBS0235632	15347742
DBS0236566	7593282
DBS0236566	1535025
DBS0236567	7806571
DBS0236567	7806572
DBS0236916	7806572
DBS0236916	7806571
DBS0236916	10212154
DBS0236517	16079174
DBS0235799	4057252
DBS0235799	2841188
DBS0235803	2841188
DBS0235785	4993098
DBS0235860	16929288
DBS0235871	16929288
DBS0235873	16929288
DBS0235874	16929288
DBS0235875	16929288
DBS0235876	16929288
DBS0235877	16929288
DBS0235878	16929288
DBS0235879	16929288
DBS0235861	16929288
DBS0235862	16929288
DBS0235863	16929288
DBS0235864	16929288
DBS0235866	16929288
DBS0235868	16929288
DBS0235869	16929288
DBS0235870	16929288
DBS0235872	16929288
DBS0236594	10828443
DBS0236120	15470506
DBS0236572	16571632
DBS0237180	16445684
DBS0237180	21045112
DBS0235600	8752217
DBS0236387	2721503
DBS0236387	9044043
DBS0236387	9547299
DBS0236182	9547299
DBS0236181	9547299
DBS0237047	4354075
DBS0235963	16415352
DBS0236538	16415352
DBS0235964	16415352
DBS0236191	3793759
DBS0236190	3793759
DBS0236192	3793759
DBS0236409	2537839
DBS0236166	2537840
DBS0236166	7756537
DBS0236855	16490188
DBS0236172	8380174
DBS0236173	8380174
DBS0236174	8380174
DBS0235913	16490188
DBS0236176	9276758
DBS0236183	10547360
DBS0236065	11807934
DBS0236597	16581519
DBS0236599	16581519
DBS0236599	12956949
DBS0235409	16512895
DBS0235409	23686520
DBS0237052	15728724
DBS0237051	15728724
DBS0236075	15728724
DBS0235994	16546177
DBS0236386	8901579
DBS0235513	14551196
DBS0235899	16410410
DBS0236699	11854420
DBS0236699	12210762
DBS0235543	5542656
DBS0235543	6069704
DBS0236009	11102804
DBS0236009	16086850
DBS0236868	16086850
DBS0236869	16086850
DBS0236870	16086850
DBS0236871	16086850
DBS0236011	16086850
DBS0236601	7622597
DBS0236601	1544378
DBS0236519	10588668
DBS0236519	12210762
DBS0236521	11865029
DBS0236521	11854420
DBS0236521	12210762
DBS0236522	12210762
DBS0236523	12210762
DBS0236524	12210762
DBS0236525	12210762
DBS0236845	16573737
DBS0236847	16573737
DBS0236846	16573737
DBS0236848	16573737
DBS0235408	9275182
DBS0236282	17553489
DBS0236282	8462166242
DBS0237309	16678813
DBS0237153	16678813
DBS0237149	16678813
DBS0237150	16678813
DBS0236555	16372899
DBS0236554	16372899
DBS0236553	16372899
DBS0236118	16495217
DBS0236119	16495217
DBS0236117	16495217
DBS0235614	8293475
DBS0235614	7589554
DBS0235667	12871696
DBS0235619	12871696
DBS0235620	12871696
DBS0235621	12871696
DBS0235622	12871696
DBS0235623	12871696
DBS0236164	16456031
DBS0236155	16524908
DBS0236156	16524908
DBS0236071	16524908
DBS0236158	16524908
DBS0236157	16524908
DBS0236070	16524908
DBS0236152	16524908
DBS0236159	16524908
DBS0236536	14665466
DBS0236936	14665466
DBS0236937	14665466
DBS0236559	16507593
DBS0236559	16945142
DBS0236034	16945142
DBS0236034	16507593
DBS0236035	16507593
DBS0236035	16945142
DBS0236036	16507593
DBS0236036	16945142
DBS0236037	16507593
DBS0236037	16945142
DBS0236038	16507593
DBS0236038	16945142
DBS0236041	16507593
DBS0236041	16945142
DBS0236042	16507593
DBS0236042	16945142
DBS0236043	16507593
DBS0236043	16945142
DBS0236044	16507593
DBS0236044	16945142
DBS0236045	16507593
DBS0236045	16945142
DBS0236046	16507593
DBS0236046	16945142
DBS0235613	16945142
DBS0235613	16507593
DBS0235429	16507590
DBS0236949	15896778
DBS0235751	2841188
DBS0236506	15962002
DBS0236171	8380174
DBS0235653	9802899
DBS0236595	11208126
DBS0236596	12956949
DBS0236797	16765443
DBS0236703	16762449
DBS0236701	16762449
DBS0236700	16762449
DBS0237022	16766083
DBS0236121	16781009
DBS0236980	9630545
DBS0237235	9630545
DBS0235540	5542656
DBS0236068	15383615
DBS0236066	15383615
DBS0237043	8396055
DBS0237043	11269946
DBS0237043	8464730
DBS0237043	9636297
DBS0235947	16835457
DBS0235948	16835457
DBS0235444	16835457
DBS0235445	16835457
DBS0235634	16781008
DBS0236432	16822579
DBS0236432	9245789
DBS0236431	9245789
DBS0236872	16822579
DBS0236435	16822579
DBS0236435	12956949
DBS0236923	16822579
DBS0236923	12956949
DBS0237031	9394012
DBS0237032	9394012
DBS0237979	6069704
DBS0237216	9394012
DBS0236004	10793140
DBS0236704	12220630
DBS0235471	10375515
DBS0236835	10375515
DBS0237112	16003496
DBS0237057	15225305
DBS0236600	16581519
DBS0236600	12956949
DBS0236780	12956949
DBS0236780	16822579
DBS0236781	12956949
DBS0236926	12956949
DBS0236926	20530573
DBS0235701	8288619
DBS0236379	8034630
DBS0236380	10953006
DBS0235415	10953006
DBS0235415	15051505
DBS0237170	16443752
DBS0237173	16443752
DBS0237168	16443752
DBS0237169	16443752
DBS0237171	16443752
DBS0236928	16469305
DBS0235546	7557400
DBS0236165	3956480
DBS0236165	3198709
DBS0236170	2387408
DBS0236170	9412473
DBS0236187	10547360
DBS0236178	9230077
DBS0236180	9230077
DBS0235598	8752217
DBS0235599	8752217
DBS0235499	16835443
DBS0236873	10652263
DBS0237108	10898960
DBS0236084	11410363
DBS0236084	10462174
DBS0236914	9102307
DBS0236915	9102307
DBS0236103	8620848
DBS0236101	8620848
DBS0236102	8620848
DBS0236104	8620848
DBS0236850	17004322
DBS0237129	17004322
DBS0237128	17004322
DBS0237124	17004322
DBS0237132	17004322
DBS0237131	17004322
DBS0237126	17004322
DBS0237133	17004322
DBS0236901	16079174
DBS0236902	16079174
DBS0237249	8754814
DBS0237151	16678813
DBS0237230	16599905
DBS0237228	8308061
DBS0236085	10462174
DBS0236085	11410363
DBS0237145	7949425
DBS0236106	7949425
DBS0237146	7949425
DBS0236107	7949425
DBS0236108	7949425
DBS0236786	10873800
DBS0236785	10873800
DBS0236791	10873800
DBS0236790	10873800
DBS0236787	10873800
DBS0236788	10873800
